동,단지명,단지일련번호,본번,부번,건축년도,매수자,해제사유발생일,해제여부,거래금액,계약일,계약월,계약년도,거래유형,중개사소재지,전용면적,층,지번,대지구분코드,토지임대부여부,등기일자,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명코드,도로명일련번호코드,도로명시군구코드,도로명지상지하코드,지역코드,매도자,법정동코드,법정동,거래구분,조회년월,계약일자,평형,평수,거래금액_만원,㎡당_만원,평당_만원
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"123,000",20,12,2013,,,84.93,7,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201312,2013-12-20,26,25.7,123000,1448.3,4787.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"225,000",22,12,2013,,,198.04,25,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201312,2013-12-22,60,59.9,225000,1136.1,3755.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"130,000",23,12,2013,,,84.76,17,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201312,2013-12-23,26,25.6,130000,1533.7,5070.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"134,000",24,12,2013,,,84.93,3,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201312,2013-12-24,26,25.7,134000,1577.8,5215.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"139,000",25,12,2013,,,84.93,16,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201312,2013-12-25,26,25.7,139000,1636.6,5410.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"227,000",26,12,2013,,,198.22,8,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201312,2013-12-26,60,60.0,227000,1145.2,3785.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"86,000",26,12,2013,,,59.96,1,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201312,2013-12-26,18,18.1,86000,1434.3,4741.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"230,000",30,12,2013,,,168.65,26,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201312,2013-12-30,51,51.0,230000,1363.8,4508.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"220,000",30,12,2013,,,198.22,21,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201312,2013-12-30,60,60.0,220000,1109.9,3669.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"96,000",3,1,2014,,,59.96,14,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-03,18,18.1,96000,1601.1,5292.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"230,000",6,1,2014,,,169.31,24,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-06,51,51.2,230000,1358.5,4490.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"123,000",7,1,2014,,,84.93,27,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-07,26,25.7,123000,1448.3,4787.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"264,000",9,1,2014,,,222.76,12,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-09,67,67.4,264000,1185.1,3917.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"270,000",12,1,2014,,,222.76,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-12,67,67.4,270000,1212.1,4006.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"117,300",14,1,2014,,,84.93,1,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-14,26,25.7,117300,1381.1,4565.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"231,600",15,1,2014,,,198.22,20,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-15,60,60.0,231600,1168.4,3862.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"98,500",18,1,2014,,,59.96,19,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-18,18,18.1,98500,1642.8,5430.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"131,000",18,1,2014,,,84.93,21,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-18,26,25.7,131000,1542.4,5099.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"96,500",20,1,2014,,,59.96,17,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-20,18,18.1,96500,1609.4,5320.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"233,000",25,1,2014,,,198.22,7,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-25,60,60.0,233000,1175.5,3885.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"280,000",25,1,2014,,,222.76,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-25,67,67.4,280000,1257.0,4155.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"132,500",25,1,2014,,,84.76,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-25,26,25.6,132500,1563.2,5167.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"187,000",28,1,2014,,,117.12,9,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-28,35,35.4,187000,1596.7,5278.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"135,000",28,1,2014,,,84.85,4,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201401,2014-01-28,26,25.7,135000,1591.0,5259.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"220,000",4,2,2014,,,198.22,22,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-04,60,60.0,220000,1109.9,3669.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"134,700",7,2,2014,,,84.93,3,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-07,26,25.7,134700,1586.0,5243.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"97,000",10,2,2014,,,59.96,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-10,18,18.1,97000,1617.7,5347.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"207,000",11,2,2014,,,135.92,27,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-11,41,41.1,207000,1523.0,5034.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"140,000",11,2,2014,,,84.93,17,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-11,26,25.7,140000,1648.4,5449.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"127,000",11,2,2014,,,84.93,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-11,26,25.7,127000,1495.3,4943.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"141,000",13,2,2014,,,84.93,20,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-13,26,25.7,141000,1660.2,5488.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"86,500",14,2,2014,,,59.96,4,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-14,18,18.1,86500,1442.6,4769.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"140,000",17,2,2014,,,84.93,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-17,26,25.7,140000,1648.4,5449.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"240,000",20,2,2014,,,198.04,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-20,60,59.9,240000,1211.9,4006.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"225,000",24,2,2014,,,222.15,14,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-24,67,67.2,225000,1012.8,3348.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"130,000",25,2,2014,,,84.93,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-25,26,25.7,130000,1530.7,5060.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"89,000",26,2,2014,,,59.96,3,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-26,18,18.1,89000,1484.3,4906.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"193,000",28,2,2014,,,115.65,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-28,35,35.0,193000,1668.8,5516.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"129,000",28,2,2014,,,84.93,3,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201402,2014-02-28,26,25.7,129000,1518.9,5021.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"97,700",3,3,2014,,,59.89,11,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-03,18,18.1,97700,1631.3,5392.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"262,500",4,3,2014,,,222.76,7,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-04,67,67.4,262500,1178.4,3895.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"130,800",4,3,2014,,,84.93,29,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-04,26,25.7,130800,1540.1,5091.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"145,500",8,3,2014,,,84.93,8,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-08,26,25.7,145500,1713.2,5663.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"138,000",11,3,2014,,,84.93,24,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-11,26,25.7,138000,1624.9,5371.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"224,500",12,3,2014,,,198.22,17,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-12,60,60.0,224500,1132.6,3744.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"268,000",12,3,2014,,,222.76,26,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-12,67,67.4,268000,1203.1,3977.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"218,000",15,3,2014,,,168.65,7,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-15,51,51.0,218000,1292.6,4273.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"227,000",15,3,2014,,,198.22,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-15,60,60.0,227000,1145.2,3785.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"260,000",15,3,2014,,,222.76,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-15,67,67.4,260000,1167.2,3858.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"97,800",17,3,2014,,,59.96,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-17,18,18.1,97800,1631.1,5392.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"97,000",21,3,2014,,,59.89,14,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-21,18,18.1,97000,1619.6,5354.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"280,000",22,3,2014,,,222.76,15,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-22,67,67.4,280000,1257.0,4155.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"237,850",30,3,2014,,,198.04,3,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-30,60,59.9,237850,1201.0,3970.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"143,500",31,3,2014,,,84.93,7,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201403,2014-03-31,26,25.7,143500,1689.6,5585.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"145,000",21,4,2014,,,84.93,27,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201404,2014-04-21,26,25.7,145000,1707.3,5644.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"89,000",22,4,2014,,,59.89,9,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201404,2014-04-22,18,18.1,89000,1486.1,4912.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"141,800",23,4,2014,,,84.93,27,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201404,2014-04-23,26,25.7,141800,1669.6,5519.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"128,000",26,4,2014,,,84.93,5,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201404,2014-04-26,26,25.7,128000,1507.1,4982.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"151,500",29,4,2014,,,84.93,14,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201404,2014-04-29,26,25.7,151500,1783.8,5897.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"260,000",1,5,2014,,,198.04,8,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201405,2014-05-01,60,59.9,260000,1312.9,4340.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"146,000",3,5,2014,,,84.93,29,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201405,2014-05-03,26,25.7,146000,1719.1,5682.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"205,000",7,5,2014,,,168.65,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201405,2014-05-07,51,51.0,205000,1215.5,4018.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"137,800",7,5,2014,,,84.85,3,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201405,2014-05-07,26,25.7,137800,1624.0,5368.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"127,000",8,5,2014,,,84.93,3,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201405,2014-05-08,26,25.7,127000,1495.3,4943.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"140,000",9,5,2014,,,84.93,27,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201405,2014-05-09,26,25.7,140000,1648.4,5449.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"207,000",15,5,2014,,,135.92,7,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201405,2014-05-15,41,41.1,207000,1523.0,5034.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"209,000",23,5,2014,,,135.92,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201405,2014-05-23,41,41.1,209000,1537.7,5083.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"230,000",23,5,2014,,,222.15,9,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201405,2014-05-23,67,67.2,230000,1035.3,3422.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"215,000",25,5,2014,,,135.92,15,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201405,2014-05-25,41,41.1,215000,1581.8,5229.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"143,000",27,5,2014,,,84.93,19,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201405,2014-05-27,26,25.7,143000,1683.7,5566.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"96,700",6,6,2014,,,59.96,8,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-06,18,18.1,96700,1612.7,5331.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"300,000",9,6,2014,,,222.76,10,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-09,67,67.4,300000,1346.7,4452.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"300,000",12,6,2014,,,222.76,26,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-12,67,67.4,300000,1346.7,4452.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"239,000",13,6,2014,,,198.22,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-13,60,60.0,239000,1205.7,3985.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"215,000",14,6,2014,,,168.65,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-14,51,51.0,215000,1274.8,4214.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"285,000",16,6,2014,,,222.76,9,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-16,67,67.4,285000,1279.4,4229.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"214,000",20,6,2014,,,135.92,19,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-20,41,41.1,214000,1574.5,5204.8
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"209,500",21,6,2014,,,135.92,18,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-21,41,41.1,209500,1541.3,5095.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"131,000",24,6,2014,,,84.93,17,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-24,26,25.7,131000,1542.4,5099.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"259,000",25,6,2014,,,169.31,14,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-25,51,51.2,259000,1529.7,5057.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"274,000",26,6,2014,,,222.76,24,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-26,67,67.4,274000,1230.0,4066.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"93,000",27,6,2014,,,59.89,18,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201406,2014-06-27,18,18.1,93000,1552.8,5133.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"90,900",1,7,2014,,,59.89,8,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-01,18,18.1,90900,1517.8,5017.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"151,500",1,7,2014,,,84.93,9,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-01,26,25.7,151500,1783.8,5897.0
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"137,000",4,7,2014,,,84.93,31,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-04,26,25.7,137000,1613.1,5332.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"306,000",7,7,2014,,,222.76,21,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-07,67,67.4,306000,1373.7,4541.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"225,000",8,7,2014,,,169.31,18,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-08,51,51.2,225000,1328.9,4393.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"93,000",10,7,2014,,,59.96,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-10,18,18.1,93000,1551.0,5127.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"193,000",14,7,2014,,,135.92,1,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-14,41,41.1,193000,1420.0,4694.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"201,000",16,7,2014,,,135.92,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-16,41,41.1,201000,1478.8,4888.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"235,000",18,7,2014,,,198.22,16,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-18,60,60.0,235000,1185.6,3919.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"272,000",19,7,2014,,,198.04,25,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-19,60,59.9,272000,1373.5,4540.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"247,500",19,7,2014,,,198.04,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-19,60,59.9,247500,1249.7,4131.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"220,000",21,7,2014,,,168.65,9,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-21,51,51.0,220000,1304.5,4312.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"228,000",21,7,2014,,,168.65,12,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-21,51,51.0,228000,1351.9,4469.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"98,000",22,7,2014,,,59.96,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-22,18,18.1,98000,1634.4,5403.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"238,000",23,7,2014,,,198.22,22,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-23,60,60.0,238000,1200.7,3969.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"143,000",24,7,2014,,,84.85,17,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-24,26,25.7,143000,1685.3,5571.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"290,000",26,7,2014,,,222.76,20,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-26,67,67.4,290000,1301.8,4303.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"232,000",30,7,2014,,,168.65,22,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-30,51,51.0,232000,1375.6,4547.6
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"140,000",31,7,2014,,,84.93,31,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201407,2014-07-31,26,25.7,140000,1648.4,5449.3
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"219,000",4,8,2014,,,135.92,16,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201408,2014-08-04,41,41.1,219000,1611.2,5326.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"131,500",4,8,2014,,,84.93,29,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201408,2014-08-04,26,25.7,131500,1548.3,5118.5
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"274,000",5,8,2014,,,222.76,25,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201408,2014-08-05,67,67.4,274000,1230.0,4066.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"290,000",7,8,2014,,,222.76,9,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201408,2014-08-07,67,67.4,290000,1301.8,4303.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"176,500",8,8,2014,,,115.65,3,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201408,2014-08-08,35,35.0,176500,1526.2,5045.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"218,000",8,8,2014,,,135.92,29,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201408,2014-08-08,41,41.1,218000,1603.9,5302.1
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"146,000",9,8,2014,,,84.93,12,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201408,2014-08-09,26,25.7,146000,1719.1,5682.9
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"135,000",11,8,2014,,,84.85,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201408,2014-08-11,26,25.7,135000,1591.0,5259.7
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"247,500",13,8,2014,,,198.04,21,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201408,2014-08-13,60,59.9,247500,1249.7,4131.4
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"240,000",14,8,2014,,,198.04,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201408,2014-08-14,60,59.9,240000,1211.9,4006.2
,래미안퍼스티지,11650-3559,0018,0001,2009,,,,"265,000",18,8,2014,,,222.76,17,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,매매,201408,2014-08-18,67,67.4,265000,1189.6,3932.6
