단지명,단지일련번호,건축년도,계약기간,계약구분,계약일,계약월,계약년도,보증금액,전용면적,층,지번,월세금액,종전계약보증금,종전계약월세,roadnm,roadnmbcd,roadnmbonbun,roadnmbubun,roadnmcd,roadnmseq,roadnmsggcd,지역코드,법정동,갱신요구권사용,거래구분,조회년월,계약일자,평형,평수,보증금_만원,월세_만원,임대유형
래미안퍼스티지,11650-3559,2009,21.11~23.11,갱신,29,10,2021,"220,000",117.12,18,18-1,140,"150,000",140,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202110,2021-10-29,35,35.4,220000,140,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,30,10,2021,"150,000",169.31,21,18-1,645,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202110,2021-10-30,51,51.2,150000,645,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,30,10,2021,"150,000",169.31,21,18-1,645,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202110,2021-10-30,51,51.2,150000,645,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,갱신,30,10,2021,"80,000",59.89,23,18-1,114,"80,000",100,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202110,2021-10-30,18,18.1,80000,114,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,신규,30,10,2021,"70,000",84.93,28,18-1,500,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202110,2021-10-30,26,25.7,70000,500,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,신규,30,10,2021,"50,000",84.93,11,18-1,480,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202110,2021-10-30,26,25.7,50000,480,월세
래미안퍼스티지,11650-3559,2009,,갱신,8,11,2021,"215,000",222.76,19,18-1,250,"200,000",,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202111,2021-11-08,67,67.4,215000,250,월세
래미안퍼스티지,11650-3559,2009,21.12~23.12,신규,9,11,2021,"10,000",59.96,4,18-1,480,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202111,2021-11-09,18,18.1,10000,480,월세
래미안퍼스티지,11650-3559,2009,21.12~23.12,신규,9,11,2021,"120,000",84.93,15,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202111,2021-11-09,26,25.7,120000,250,월세
래미안퍼스티지,11650-3559,2009,21.11~22.08,갱신,9,11,2021,"60,000",84.93,28,18-1,480,"60,000",220,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202111,2021-11-09,26,25.7,60000,480,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,신규,12,11,2021,"40,000",135.92,28,18-1,900,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202111,2021-11-12,41,41.1,40000,900,월세
래미안퍼스티지,11650-3559,2009,21.11~22.11,갱신,13,11,2021,"43,000",168.65,14,18-1,480,"45,000",550,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202111,2021-11-13,51,51.0,43000,480,월세
래미안퍼스티지,11650-3559,2009,21.11~23.11,신규,14,11,2021,"20,000",117.12,12,18-1,500,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202111,2021-11-14,35,35.4,20000,500,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,갱신,19,11,2021,"213,270",198.22,25,18-1,150,"200,000",150,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202111,2021-11-19,60,60.0,213270,150,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,갱신,25,11,2021,"50,000",84.93,5,18-1,440,"30,000",360,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202111,2021-11-25,26,25.7,50000,440,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,갱신,27,11,2021,"130,000",168.65,15,18-1,404,"130,000",370,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202111,2021-11-27,51,51.0,130000,404,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,신규,27,11,2021,"120,000",59.89,5,18-1,140,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202111,2021-11-27,18,18.1,120000,140,월세
래미안퍼스티지,11650-3559,2009,21.12~23.12,갱신,27,11,2021,"80,000",84.93,18,18-1,182,"80,000",165,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202111,2021-11-27,26,25.7,80000,182,월세
래미안퍼스티지,11650-3559,2009,21.12~23.12,신규,30,11,2021,"150,000",84.93,4,18-1,160,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202111,2021-11-30,26,25.7,150000,160,월세
래미안퍼스티지,11650-3559,2009,22.02~23.12,신규,1,12,2021,"40,000",84.93,24,18-1,600,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-01,26,25.7,40000,600,월세
래미안퍼스티지,11650-3559,2009,21.12~23.12,갱신,1,12,2021,"108,000",84.93,13,18-1,130,"100,000",130,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-01,26,25.7,108000,130,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,갱신,4,12,2021,"112,400",169.31,23,18-1,270,"100,000",270,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-04,51,51.2,112400,270,월세
래미안퍼스티지,11650-3559,2009,22.02~23.12,갱신,4,12,2021,"10,000",84.85,23,18-1,410,"10,000",380,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-04,26,25.7,10000,410,월세
래미안퍼스티지,11650-3559,2009,21.12~23.12,신규,9,12,2021,"105,000",59.96,4,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-09,18,18.1,105000,150,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,갱신,10,12,2021,"80,000",59.89,21,18-1,136,"80,000",120,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202112,2021-12-10,18,18.1,80000,136,월세
래미안퍼스티지,11650-3559,2009,22.04~24.04,갱신,10,12,2021,"15,000",84.93,13,18-1,448,"15,000",425,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202112,2021-12-10,26,25.7,15000,448,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,신규,10,12,2021,"10,000",84.93,27,18-1,660,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-10,26,25.7,10000,660,월세
래미안퍼스티지,11650-3559,2009,21.12~23.12,갱신,13,12,2021,"90,000",59.89,16,18-1,170,"70,000",130,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-13,18,18.1,90000,170,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,신규,14,12,2021,"100,000",84.93,14,18-1,200,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-14,26,25.7,100000,200,월세
래미안퍼스티지,11650-3559,2009,21.12~22.08,갱신,15,12,2021,"50,925",84.93,15,18-1,277,"48,500",264,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202112,2021-12-15,26,25.7,50925,277,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,20,12,2021,"50,000",169.31,31,18-1,"1,200",,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-20,51,51.2,50000,1200,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,21,12,2021,"50,000",84.93,21,18-1,530,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-21,26,25.7,50000,530,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,21,12,2021,"160,000",84.93,13,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-21,26,25.7,160000,150,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,갱신,22,12,2021,"20,000",84.93,10,18-1,391,"20,000",370,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202112,2021-12-22,26,25.7,20000,391,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,24,12,2021,"280,000",115.65,11,18-1,270,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-24,35,35.0,280000,270,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,29,12,2021,"180,000",168.65,20,18-1,700,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202112,2021-12-29,51,51.0,180000,700,월세
래미안퍼스티지,11650-3559,2009,22.01~22.11,갱신,30,12,2021,"84,000",59.98,23,18-1,63,"80,000",60,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202112,2021-12-30,18,18.1,84000,63,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,갱신,30,12,2021,"50,000",84.93,24,18-1,300,"50,000",280,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202112,2021-12-30,26,25.7,50000,300,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,,4,1,2022,"100,000",59.89,3,18-1,49,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202201,2022-01-04,18,18.1,100000,49,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,갱신,4,1,2022,"60,000",59.89,2,18-1,154,"60,000",140,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202201,2022-01-04,18,18.1,60000,154,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,갱신,6,1,2022,"95,000",59.96,2,18-1,50,"90,000",50,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202201,2022-01-06,18,18.1,95000,50,월세
래미안퍼스티지,11650-3559,2009,22.02~22.05,신규,8,1,2022,"15,000",84.93,20,18-1,655,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202201,2022-01-08,26,25.7,15000,655,월세
래미안퍼스티지,11650-3559,2009,22.03~24.03,신규,8,1,2022,"90,000",84.93,30,18-1,300,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202201,2022-01-08,26,25.7,90000,300,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,갱신,10,1,2022,"200,000",135.92,21,18-1,120,"200,000",120,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202201,2022-01-10,41,41.1,200000,120,월세
래미안퍼스티지,11650-3559,2009,22.03~24.03,갱신,10,1,2022,"130,000",135.92,21,18-1,300,"130,000",270,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202201,2022-01-10,41,41.1,130000,300,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,10,1,2022,"280,000",169.31,25,18-1,410,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202201,2022-01-10,51,51.2,280000,410,월세
래미안퍼스티지,11650-3559,2009,,갱신,10,1,2022,"200,000",198.22,18,18-1,150,"200,000",150,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202201,2022-01-10,60,60.0,200000,150,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,신규,14,1,2022,"90,000",84.93,22,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202201,2022-01-14,26,25.7,90000,150,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,신규,15,1,2022,"30,000",117.12,23,18-1,840,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202201,2022-01-15,35,35.4,30000,840,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,,15,1,2022,"106,200",59.89,27,18-1,60,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202201,2022-01-15,18,18.1,106200,60,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,갱신,20,1,2022,"10,000",84.93,24,18-1,411,"10,000",390,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202201,2022-01-20,26,25.7,10000,411,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,21,1,2022,"155,000",84.93,30,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202201,2022-01-21,26,25.7,155000,150,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,갱신,25,1,2022,"110,000",84.93,16,18-1,172,"110,000",150,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202201,2022-01-25,26,25.7,110000,172,월세
래미안퍼스티지,11650-3559,2009,22.03~24.03,갱신,26,1,2022,"60,000",59.96,12,18-1,165,"60,000",150,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202201,2022-01-26,18,18.1,60000,165,월세
래미안퍼스티지,11650-3559,2009,22.01~24.01,갱신,26,1,2022,"58,390",84.85,20,18-1,270,"50,000",250,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202201,2022-01-26,26,25.7,58390,270,월세
래미안퍼스티지,11650-3559,2009,22.03~24.03,신규,27,1,2022,"180,000",198.22,6,18-1,750,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202201,2022-01-27,60,60.0,180000,750,월세
래미안퍼스티지,11650-3559,2009,22.03~24.03,신규,27,1,2022,"150,000",84.93,25,18-1,180,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202201,2022-01-27,26,25.7,150000,180,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,5,2,2022,"85,000",84.93,9,18-1,310,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-05,26,25.7,85000,310,월세
래미안퍼스티지,11650-3559,2009,22.04~24.04,갱신,9,2,2022,"30,000",222.76,22,18-1,"1,120","30,000",830,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-09,67,67.4,30000,1120,월세
래미안퍼스티지,11650-3559,2009,22.03~24.03,갱신,9,2,2022,"140,000",84.93,29,18-1,70,"110,000",70,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-09,26,25.7,140000,70,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,갱신,10,2,2022,"30,000",84.93,6,18-1,540,"5,000",370,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-10,26,25.7,30000,540,월세
래미안퍼스티지,11650-3559,2009,22.03~24.03,갱신,12,2,2022,"105,000",59.89,22,18-1,95,"100,000",90,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202202,2022-02-12,18,18.1,105000,95,월세
래미안퍼스티지,11650-3559,2009,22.03~24.03,신규,12,2,2022,"10,000",84.93,23,18-1,580,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-12,26,25.7,10000,580,월세
래미안퍼스티지,11650-3559,2009,22.04~24.04,신규,15,2,2022,"120,000",84.85,24,18-1,240,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-15,26,25.7,120000,240,월세
래미안퍼스티지,11650-3559,2009,22.06~23.10,갱신,17,2,2022,"110,000",84.93,7,18-1,230,"110,000",130,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-17,26,25.7,110000,230,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,18,2,2022,"130,000",84.93,11,18-1,260,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-18,26,25.7,130000,260,월세
래미안퍼스티지,11650-3559,2009,,,19,2,2022,"140,000",59.89,20,18-1,75,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-19,18,18.1,140000,75,월세
래미안퍼스티지,11650-3559,2009,22.03~24.03,신규,19,2,2022,"140,000",59.89,20,18-1,75,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-19,18,18.1,140000,75,월세
래미안퍼스티지,11650-3559,2009,22.03~24.03,신규,19,2,2022,"70,000",59.96,6,18-1,270,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-19,18,18.1,70000,270,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,신규,23,2,2022,"40,000",169.31,11,18-1,677,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-23,51,51.2,40000,677,월세
래미안퍼스티지,11650-3559,2009,22.02~24.02,갱신,26,2,2022,"80,000",84.93,8,18-1,257,"80,000",220,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202202,2022-02-26,26,25.7,80000,257,월세
래미안퍼스티지,11650-3559,2009,22.04~24.04,갱신,4,3,2022,"70,000",135.92,10,18-1,630,"70,000",390,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-04,41,41.1,70000,630,월세
래미안퍼스티지,11650-3559,2009,22.04~24.04,갱신,5,3,2022,"133,000",198.04,1,18-1,350,"120,000",330,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-05,60,59.9,133000,350,월세
래미안퍼스티지,11650-3559,2009,22.04~24.04,신규,5,3,2022,"120,000",84.93,8,18-1,165,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-05,26,25.7,120000,165,월세
래미안퍼스티지,11650-3559,2009,22.06~24.05,신규,8,3,2022,"90,000",115.65,25,18-1,860,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-08,35,35.0,90000,860,월세
래미안퍼스티지,11650-3559,2009,22.04~24.04,신규,8,3,2022,"50,000",84.93,27,18-1,530,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-08,26,25.7,50000,530,월세
래미안퍼스티지,11650-3559,2009,22.06~24.06,신규,9,3,2022,"50,000",169.31,4,18-1,"1,200",,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-09,51,51.2,50000,1200,월세
래미안퍼스티지,11650-3559,2009,22.04~23.01,신규,12,3,2022,"70,000",84.93,16,18-1,360,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-12,26,25.7,70000,360,월세
래미안퍼스티지,11650-3559,2009,22.04~24.04,신규,15,3,2022,"150,000",59.89,24,18-1,30,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-15,18,18.1,150000,30,월세
래미안퍼스티지,11650-3559,2009,22.04~24.04,신규,15,3,2022,"10,000",59.98,6,18-1,450,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-15,18,18.1,10000,450,월세
래미안퍼스티지,11650-3559,2009,23.05~24.05,신규,24,3,2022,"110,050",59.89,5,18-1,70,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-24,18,18.1,110050,70,월세
래미안퍼스티지,11650-3559,2009,,,24,3,2022,"110,050",59.89,5,18-1,70,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-24,18,18.1,110050,70,월세
래미안퍼스티지,11650-3559,2009,,,24,3,2022,"110,050",59.89,5,18-1,70,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-24,18,18.1,110050,70,월세
래미안퍼스티지,11650-3559,2009,,,24,3,2022,"110,000",59.89,5,18-1,120,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-24,18,18.1,110000,120,월세
래미안퍼스티지,11650-3559,2009,22.05~24.05,신규,24,3,2022,"15,000",84.93,8,18-1,600,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-24,26,25.7,15000,600,월세
래미안퍼스티지,11650-3559,2009,22.04~24.04,갱신,26,3,2022,"21,000",59.98,15,18-1,263,"20,000",250,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-26,18,18.1,21000,263,월세
래미안퍼스티지,11650-3559,2009,22.05~24.05,신규,27,3,2022,"300,000",169.31,24,18-1,380,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202203,2022-03-27,51,51.2,300000,380,월세
래미안퍼스티지,11650-3559,2009,22.05~24.05,신규,4,4,2022,"60,000",59.96,13,18-1,250,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202204,2022-04-04,18,18.1,60000,250,월세
래미안퍼스티지,11650-3559,2009,22.05~24.05,신규,9,4,2022,"50,000",222.76,6,18-1,"1,300",,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202204,2022-04-09,67,67.4,50000,1300,월세
래미안퍼스티지,11650-3559,2009,22.04~24.04,신규,12,4,2022,"2,000",222.76,25,18-1,"1,500",,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202204,2022-04-12,67,67.4,2000,1500,월세
래미안퍼스티지,11650-3559,2009,22.05~24.05,신규,15,4,2022,"100,000",84.93,5,18-1,240,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202204,2022-04-15,26,25.7,100000,240,월세
래미안퍼스티지,11650-3559,2009,22.06~24.06,신규,16,4,2022,"100,000",84.93,17,18-1,320,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202204,2022-04-16,26,25.7,100000,320,월세
래미안퍼스티지,11650-3559,2009,22.07~24.07,갱신,21,4,2022,"300,000",136.65,26,18-1,300,"150,000",230,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202204,2022-04-21,41,41.3,300000,300,월세
래미안퍼스티지,11650-3559,2009,22.07~24.07,신규,28,4,2022,"100,000",222.76,8,18-1,"1,100",,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202204,2022-04-28,67,67.4,100000,1100,월세
래미안퍼스티지,11650-3559,2009,22.06~24.06,갱신,29,4,2022,"130,000",117.12,17,18-1,230,"130,000",160,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202204,2022-04-29,35,35.4,130000,230,월세
래미안퍼스티지,11650-3559,2009,22.07~24.07,신규,29,4,2022,"100,000",198.04,13,18-1,900,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202204,2022-04-29,60,59.9,100000,900,월세
래미안퍼스티지,11650-3559,2009,22.07~24.07,신규,30,4,2022,"60,000",84.93,12,18-1,410,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202204,2022-04-30,26,25.7,60000,410,월세
래미안퍼스티지,11650-3559,2009,22.05~23.11,갱신,2,5,2022,"30,000",84.93,3,18-1,400,"30,000",350,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202205,2022-05-02,26,25.7,30000,400,월세
래미안퍼스티지,11650-3559,2009,22.06~24.06,신규,9,5,2022,"190,000",135.92,8,18-1,160,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202205,2022-05-09,41,41.1,190000,160,월세
래미안퍼스티지,11650-3559,2009,22.06~23.12,갱신,9,5,2022,"100,000",135.92,15,18-1,600,"100,000",300,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202205,2022-05-09,41,41.1,100000,600,월세
래미안퍼스티지,11650-3559,2009,22.06~24.06,갱신,10,5,2022,"20,000",135.92,19,18-1,630,"20,000",600,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202205,2022-05-10,41,41.1,20000,630,월세
래미안퍼스티지,11650-3559,2009,22.07~24.07,갱신,10,5,2022,"20,000",84.93,17,18-1,500,"3,000",360,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202205,2022-05-10,26,25.7,20000,500,월세
래미안퍼스티지,11650-3559,2009,22.06~24.06,갱신,16,5,2022,"50,000",168.65,10,18-1,584,"50,000",510,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202205,2022-05-16,51,51.0,50000,584,월세
래미안퍼스티지,11650-3559,2009,22.07~24.01,갱신,19,5,2022,"100,000",84.93,25,18-1,160,"95,000",160,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202205,2022-05-19,26,25.7,100000,160,월세
래미안퍼스티지,11650-3559,2009,22.06~23.12,갱신,20,5,2022,"30,000",84.93,2,18-1,450,"30,000",300,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202205,2022-05-20,26,25.7,30000,450,월세
래미안퍼스티지,11650-3559,2009,22.07~24.07,신규,24,5,2022,"180,000",84.93,7,18-1,130,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202205,2022-05-24,26,25.7,180000,130,월세
래미안퍼스티지,11650-3559,2009,22.07~24.07,신규,26,5,2022,"150,000",136.65,24,18-1,700,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202205,2022-05-26,41,41.3,150000,700,월세
래미안퍼스티지,11650-3559,2009,22.07~24.07,갱신,28,5,2022,"30,000",169.31,3,18-1,"1,100","30,000",600,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202205,2022-05-28,51,51.2,30000,1100,월세
래미안퍼스티지,11650-3559,2009,22.06~24.05,신규,29,5,2022,"80,000",59.89,26,18-1,240,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202205,2022-05-29,18,18.1,80000,240,월세
래미안퍼스티지,11650-3559,2009,,,29,5,2022,"80,000",59.89,26,18-1,240,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202205,2022-05-29,18,18.1,80000,240,월세
래미안퍼스티지,11650-3559,2009,22.07~24.07,갱신,31,5,2022,"30,000",115.65,13,18-1,498,"30,000",470,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202205,2022-05-31,35,35.0,30000,498,월세
래미안퍼스티지,11650-3559,2009,22.07~24.07,갱신,31,5,2022,"80,000",136.65,22,18-1,410,"80,000",380,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,사용,전월세,202205,2022-05-31,41,41.3,80000,410,월세
래미안퍼스티지,11650-3559,2009,22.07~24.07,신규,2,6,2022,"110,000",59.96,26,18-1,150,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202206,2022-06-02,18,18.1,110000,150,월세
래미안퍼스티지,11650-3559,2009,22.08~24.08,신규,4,6,2022,"110,000",59.89,11,18-1,170,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202206,2022-06-04,18,18.1,110000,170,월세
래미안퍼스티지,11650-3559,2009,22.06~24.06,갱신,6,6,2022,"60,000",59.98,15,18-1,240,"60,000",150,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202206,2022-06-06,18,18.1,60000,240,월세
래미안퍼스티지,11650-3559,2009,22.08~24.08,신규,10,6,2022,"20,000",59.89,1,18-1,420,,,반포대로 275,0,00275,00000,2121003,2,11650,11650,반포동,,전월세,202206,2022-06-10,18,18.1,20000,420,월세
